location,month,total_cases,new_cases,case_fatality_rate,total_deaths,new_deaths
Tajikistan,04,15.0,15.0,,,
Tajikistan,05,3930.0,3915.0,0.012005108556832695,47.0,47.0
Tajikistan,06,5900.0,1970.0,0.0025380710659898475,52.0,5.0
Tajikistan,07,7409.0,1509.0,0.005301524188204109,60.0,8.0
Tajikistan,08,8583.0,1174.0,0.0068143100511073255,68.0,8.0
Tajikistan,09,9769.0,1186.0,0.006745362563237774,76.0,8.0
Tajikistan,10,11017.0,1248.0,0.004807692307692308,82.0,6.0
Tajikistan,11,12194.0,1177.0,0.0033984706881903144,86.0,4.0
Tajikistan,12,13296.0,1102.0,0.003629764065335753,90.0,4.0
Tanzania,03,19.0,19.0,0.05263157894736842,1.0,1.0
Tanzania,04,480.0,461.0,0.03253796095444685,16.0,15.0
Tanzania,05,509.0,29.0,0.1724137931034483,21.0,5.0
Tanzania,06,509.0,0.0,,21.0,0.0
Tanzania,07,509.0,0.0,,21.0,0.0
Tanzania,08,509.0,0.0,,21.0,0.0
Tanzania,09,509.0,0.0,,21.0,0.0
Tanzania,10,509.0,0.0,,21.0,0.0
Tanzania,11,509.0,0.0,,21.0,0.0
Tanzania,12,509.0,0.0,,21.0,0.0
Thailand,01,19.0,15.0,,,
Thailand,02,42.0,23.0,,,
Thailand,03,1651.0,1609.0,0.006215040397762586,10.0,10.0
Thailand,04,2954.0,1303.0,0.03376822716807368,54.0,44.0
Thailand,05,3081.0,127.0,0.023622047244094488,57.0,3.0
Thailand,06,3171.0,90.0,0.011111111111111112,58.0,1.0
Thailand,07,3310.0,139.0,0.0,58.0,0.0
Thailand,08,3412.0,102.0,0.0,58.0,0.0
Thailand,09,3569.0,157.0,0.006369426751592357,59.0,1.0
Thailand,10,3784.0,215.0,0.0,59.0,0.0
Thailand,11,4008.0,224.0,0.004464285714285714,60.0,1.0
Thailand,12,7163.0,3155.0,0.0009508716323296355,63.0,3.0
Timor,03,1.0,1.0,,,
Timor,04,24.0,23.0,,,
Timor,05,24.0,0.0,,,
Timor,06,24.0,0.0,,,
Timor,07,24.0,0.0,,,
Timor,08,27.0,3.0,,,
Timor,09,28.0,1.0,,,
Timor,10,30.0,2.0,,,
Timor,11,30.0,0.0,,,
Timor,12,44.0,14.0,,,
Togo,03,34.0,34.0,0.029411764705882353,1.0,1.0
Togo,04,116.0,82.0,0.0975609756097561,9.0,8.0
Togo,05,442.0,326.0,0.012269938650306749,13.0,4.0
Togo,06,650.0,208.0,0.004807692307692308,14.0,1.0
Togo,07,941.0,291.0,0.01718213058419244,19.0,5.0
Togo,08,1400.0,459.0,0.0196078431372549,28.0,9.0
Togo,09,1784.0,384.0,0.052083333333333336,48.0,20.0
Togo,10,2331.0,547.0,0.016453382084095063,57.0,9.0
Togo,11,2974.0,643.0,0.01088646967340591,64.0,7.0
Togo,12,3633.0,659.0,0.006069802731411229,68.0,4.0
Trinidad and Tobago,03,87.0,87.0,0.034482758620689655,3.0,3.0
Trinidad and Tobago,04,116.0,29.0,0.1724137931034483,8.0,5.0
Trinidad and Tobago,05,117.0,1.0,0.0,8.0,0.0
Trinidad and Tobago,06,130.0,13.0,0.0,8.0,0.0
Trinidad and Tobago,07,169.0,39.0,0.0,8.0,0.0
Trinidad and Tobago,08,1759.0,1590.0,0.00880503144654088,22.0,14.0
Trinidad and Tobago,09,4531.0,2772.0,0.01948051948051948,76.0,54.0
Trinidad and Tobago,10,5692.0,1161.0,0.02756244616709733,108.0,32.0
Trinidad and Tobago,11,6669.0,977.0,0.012282497441146366,120.0,12.0
Trinidad and Tobago,12,7150.0,481.0,0.014553014553014554,127.0,7.0
Tunisia,03,394.0,394.0,0.025380710659898477,10.0,10.0
Tunisia,04,994.0,600.0,0.051666666666666666,41.0,31.0
Tunisia,05,1077.0,83.0,0.08433734939759036,48.0,7.0
Tunisia,06,1174.0,97.0,0.020618556701030927,50.0,2.0
Tunisia,07,1535.0,361.0,0.0,50.0,0.0
Tunisia,08,3803.0,2268.0,0.011904761904761904,77.0,27.0
Tunisia,09,18413.0,14610.0,0.012867898699520876,265.0,188.0
Tunisia,10,59813.0,41400.0,0.025410628019323672,1317.0,1052.0
Tunisia,11,96769.0,36956.0,0.05257603636757225,3260.0,1943.0
Tunisia,12,139140.0,42371.0,0.033419083807321046,4676.0,1416.0
Turkey,03,13531.0,13531.0,0.015815534698100656,214.0,214.0
Turkey,04,120204.0,106673.0,0.02774835244157378,3174.0,2960.0
Turkey,05,163942.0,43738.0,0.031231423476153458,4540.0,1366.0
Turkey,06,199906.0,35964.0,0.0164330997664331,5131.0,591.0
Turkey,07,230873.0,30967.0,0.018083766590241225,5691.0,560.0
Turkey,08,270133.0,39260.0,0.01729495669893021,6370.0,679.0
Turkey,09,318663.0,48530.0,0.03760560478054811,8195.0,1825.0
Turkey,10,375367.0,56704.0,0.03627610045146727,10252.0,2057.0
Turkey,11,638847.0,263480.0,0.013260968574464856,13746.0,3494.0
Turkey,12,2208652.0,746580.0,0.009556912855956496,20881.0,7135.0
Uganda,03,44.0,44.0,,,
Uganda,04,83.0,39.0,,,
Uganda,05,417.0,334.0,,,
Uganda,06,889.0,472.0,,,
Uganda,07,1154.0,265.0,0.011320754716981131,3.0,3.0
Uganda,08,2972.0,1818.0,0.01595159515951595,32.0,29.0
Uganda,09,8129.0,5157.0,0.008338181113050224,75.0,43.0
Uganda,10,12495.0,4366.0,0.008245533669262483,111.0,36.0
Uganda,11,20459.0,7964.0,0.011803114013058764,205.0,94.0
Uganda,12,35216.0,14757.0,0.00311716473537982,251.0,46.0
Ukraine,03,645.0,645.0,0.02635658914728682,17.0,17.0
Ukraine,04,10406.0,9761.0,0.024997438787009527,261.0,244.0
Ukraine,05,23672.0,13266.0,0.0336951605608322,708.0,447.0
Ukraine,06,45254.0,21582.0,0.02154573255490687,1173.0,465.0
Ukraine,07,71404.0,26150.0,0.02080305927342256,1717.0,544.0
Ukraine,08,124132.0,52728.0,0.016841147018661812,2605.0,888.0
Ukraine,09,214446.0,90314.0,0.01789312841862834,4221.0,1616.0
Ukraine,10,399330.0,184884.0,0.017189156444040586,7399.0,3178.0
Ukraine,11,752343.0,353013.0,0.015104259616501376,12731.0,5332.0
Ukraine,12,1086997.0,334654.0,0.019572453937499627,19281.0,6550.0
United Arab Emirates,01,4.0,4.0,,,
United Arab Emirates,02,21.0,17.0,,,
United Arab Emirates,03,664.0,643.0,0.00933125972006221,6.0,6.0
United Arab Emirates,04,12481.0,11817.0,0.008377760853008377,105.0,99.0
United Arab Emirates,05,34557.0,22076.0,0.007202391737633629,264.0,159.0
United Arab Emirates,06,48667.0,14110.0,0.0036144578313253013,315.0,51.0
United Arab Emirates,07,60506.0,11839.0,0.003040797364642284,351.0,36.0
United Arab Emirates,08,70231.0,9725.0,0.0033933161953727505,384.0,33.0
United Arab Emirates,09,94190.0,23959.0,0.0014608289160649443,419.0,35.0
United Arab Emirates,10,132629.0,38439.0,0.0019771586149483597,495.0,76.0
United Arab Emirates,11,168860.0,36231.0,0.00212525185614529,572.0,77.0
United Arab Emirates,12,207822.0,38962.0,0.0024896052564036754,669.0,97.0
United Kingdom,01,2.0,2.0,,,
United Kingdom,02,61.0,59.0,,,
United Kingdom,03,38815.0,38754.0,0.06339990710636322,2457.0,2457.0
United Kingdom,04,178771.0,139956.0,0.1736045614335934,26754.0,24297.0
United Kingdom,05,257539.0,78768.0,0.13676873857404023,37527.0,10773.0
United Kingdom,06,285216.0,27677.0,0.10665895870217147,40479.0,2952.0
United Kingdom,07,304793.0,19577.0,0.04060887776472391,41274.0,795.0
United Kingdom,08,338083.0,33290.0,0.009462300991288676,41589.0,315.0
United Kingdom,09,455848.0,117765.0,0.005468517810894578,42233.0,644.0
United Kingdom,10,1014795.0,558947.0,0.007893413865715354,46645.0,4412.0
United Kingdom,11,1633736.0,618941.0,0.01922638829872314,58545.0,11900.0
United Kingdom,12,2496235.0,862499.0,0.01748059997750722,73622.0,15077.0
United States,01,8.0,7.0,,,
United States,02,25.0,17.0,0.058823529411764705,1.0,1.0
United States,03,192301.0,192276.0,0.027923401776612785,5370.0,5369.0
United States,04,1081020.0,888719.0,0.06848058835244886,66230.0,60860.0
United States,05,1798718.0,717698.0,0.057963098684962196,107830.0,41600.0
United States,06,2642174.0,843456.0,0.02342979361104788,127592.0,19762.0
United States,07,4567420.0,1925246.0,0.013774343642318956,154111.0,26519.0
United States,08,6026896.0,1459476.0,0.020303862482151127,183744.0,29633.0
United States,09,7235372.0,1208476.0,0.019345026297584725,207122.0,23378.0
United States,10,9165539.0,1930167.0,0.012697865003390898,231631.0,24509.0
United States,11,13670310.0,4504771.0,0.008708988758807051,270863.0,39232.0
United States,12,20098800.0,6428490.0,0.012599848486969724,351861.0,80998.0
Uruguay,03,338.0,338.0,0.0029585798816568047,1.0,1.0
Uruguay,04,643.0,305.0,0.05245901639344262,17.0,16.0
Uruguay,05,823.0,180.0,0.027777777777777776,22.0,5.0
Uruguay,06,936.0,113.0,0.04424778761061947,27.0,5.0
Uruguay,07,1264.0,328.0,0.024390243902439025,35.0,8.0
Uruguay,08,1595.0,331.0,0.027190332326283987,44.0,9.0
Uruguay,09,2046.0,451.0,0.008869179600886918,48.0,4.0
Uruguay,10,3124.0,1078.0,0.00927643784786642,58.0,10.0
Uruguay,11,5857.0,2733.0,0.006952067325283571,77.0,19.0
Uruguay,12,19119.0,13262.0,0.007841954456341426,181.0,104.0
Uzbekistan,03,172.0,172.0,0.011627906976744186,2.0,2.0
Uzbekistan,04,2039.0,1867.0,0.003749330476700589,9.0,7.0
Uzbekistan,05,3623.0,1584.0,0.003787878787878788,15.0,6.0
Uzbekistan,06,8503.0,4880.0,0.002254098360655738,26.0,11.0
Uzbekistan,07,24009.0,15506.0,0.007416483941699987,141.0,115.0
Uzbekistan,08,41893.0,17884.0,0.010008946544397226,320.0,179.0
Uzbekistan,09,56717.0,14824.0,0.010118726389638424,470.0,150.0
Uzbekistan,10,66932.0,10215.0,0.009397944199706314,566.0,96.0
Uzbekistan,11,73094.0,6162.0,0.007140538786108407,610.0,44.0
Uzbekistan,12,77060.0,3966.0,0.0010085728693898135,614.0,4.0
Vanuatu,11,1.0,1.0,,,
Vanuatu,12,1.0,0.0,,,
Vatican,03,6.0,6.0,,,
Vatican,04,11.0,5.0,,,
Vatican,05,12.0,1.0,,,
Vatican,06,12.0,0.0,,,
Vatican,07,12.0,0.0,,,
Vatican,08,12.0,0.0,,,
Vatican,09,12.0,0.0,,,
Vatican,10,27.0,15.0,,,
Vatican,11,27.0,0.0,,,
Vatican,12,27.0,0.0,,,
Venezuela,03,135.0,135.0,0.022222222222222223,3.0,3.0
Venezuela,04,333.0,198.0,0.06565656565656566,16.0,13.0
Venezuela,05,1510.0,1177.0,-0.0016992353440951572,14.0,-2.0
Venezuela,06,5832.0,4322.0,0.008560851457658492,51.0,37.0
Venezuela,07,18574.0,12742.0,0.008868309527546695,164.0,113.0
Venezuela,08,46728.0,28154.0,0.007885202813099382,386.0,222.0
Venezuela,09,75122.0,28394.0,0.008522927379023737,628.0,242.0
Venezuela,10,92013.0,16891.0,0.010064531407258303,798.0,170.0
Venezuela,11,102394.0,10381.0,0.009536653501589443,897.0,99.0
Venezuela,12,113558.0,11164.0,0.011734145467574347,1028.0,131.0
Vietnam,01,2.0,2.0,,,
Vietnam,02,16.0,14.0,,,
Vietnam,03,212.0,196.0,,,
Vietnam,04,270.0,58.0,,,
Vietnam,05,328.0,58.0,,,
Vietnam,06,355.0,27.0,,,
Vietnam,07,558.0,203.0,0.014778325123152709,3.0,3.0
Vietnam,08,1044.0,486.0,0.06378600823045268,34.0,31.0
Vietnam,09,1094.0,50.0,0.02,35.0,1.0
Vietnam,10,1180.0,86.0,0.0,35.0,0.0
Vietnam,11,1347.0,167.0,0.0,35.0,0.0
Vietnam,12,1465.0,118.0,0.0,35.0,0.0
World,01,9927.0,9370.0,0.020917822838847386,213.0,196.0
World,02,86013.0,76086.0,0.03586730804615829,2942.0,2729.0
World,03,875794.0,789781.0,0.052655103123524116,44528.0,41586.0
World,04,3279850.0,2404056.0,0.08023440385748086,237416.0,192888.0
World,05,6188184.0,2908334.0,0.04731781150308046,375032.0,137616.0
World,06,10457929.0,4269745.0,0.031182190037109946,508172.0,133140.0
World,07,17604767.0,7146838.0,0.023408813799893045,675471.0,167299.0
World,08,25509090.0,7904323.0,0.02220835358069249,851013.0,175542.0
World,09,34011678.0,8502588.0,0.019274602038814537,1014897.0,163884.0
World,10,46141800.0,12130122.0,0.014985751998207437,1196676.0,181779.0
World,11,63410167.0,17268367.0,0.015912911742030963,1471466.0,274790.0
World,12,83558756.0,19325364.0,0.01827877601684501,1824710.0,353244.0
Yemen,04,6.0,6.0,0.3333333333333333,2.0,2.0
Yemen,05,323.0,317.0,0.24605678233438485,80.0,78.0
Yemen,06,1158.0,835.0,0.2778443113772455,312.0,232.0
Yemen,07,1728.0,570.0,0.3175438596491228,493.0,181.0
Yemen,08,1958.0,230.0,0.3173913043478261,566.0,73.0
Yemen,09,2034.0,76.0,0.27631578947368424,587.0,21.0
Yemen,10,2063.0,29.0,0.41379310344827586,599.0,12.0
Yemen,11,2077.0,14.0,0.42857142857142855,605.0,6.0
Yemen,12,2099.0,22.0,0.22727272727272727,610.0,5.0
Zambia,03,35.0,35.0,,,
Zambia,04,106.0,71.0,0.04225352112676056,3.0,3.0
Zambia,05,1057.0,951.0,0.004206098843322818,7.0,4.0
Zambia,06,1594.0,537.0,0.03165735567970205,24.0,17.0
Zambia,07,5963.0,4369.0,0.029068436713206684,151.0,127.0
Zambia,08,12097.0,6134.0,0.02233452885555918,288.0,137.0
Zambia,09,14759.0,2662.0,0.01652892561983471,332.0,44.0
Zambia,10,16432.0,1673.0,0.010161386730424387,349.0,17.0
Zambia,11,17647.0,1215.0,0.006584362139917695,357.0,8.0
Zambia,12,20725.0,3078.0,0.010071474983755685,388.0,31.0
Zimbabwe,03,8.0,8.0,0.125,1.0,1.0
Zimbabwe,04,40.0,32.0,0.09375,4.0,3.0
Zimbabwe,05,178.0,138.0,0.0,4.0,0.0
Zimbabwe,06,591.0,413.0,0.007263922518159807,7.0,3.0
Zimbabwe,07,3169.0,2578.0,0.023273855702094646,67.0,60.0
Zimbabwe,08,6497.0,3328.0,0.04056490384615385,202.0,135.0
Zimbabwe,09,7838.0,1341.0,0.019388516032811335,228.0,26.0
Zimbabwe,10,8367.0,529.0,0.02835538752362949,243.0,15.0
Zimbabwe,11,9950.0,1583.0,0.020846493998736577,276.0,33.0
Zimbabwe,12,13867.0,3917.0,0.02221087567015573,363.0,87.0
